"ID_UC0","NOME_UC1","ID_WCMC2","CATEGORI3","GRUPO4","ESFERA5","ANO_CRIA6","GID7","QUALIDAD8","ATO_LEGA9","DT_ULTIM10","CODIGO_U11","NOME_ORG12","decimalLongitude","decimalLatitude"
"2641","RESERVA PARTICULAR DO PATRIMôNIO NATURAL PONTE DO BAIÃO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","6767","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 256 de 26/07/2011","29/06/2012","0000.33.2641","Instituto Estadual do Ambiente do Rio de Janeiro",-42.0822737835718,-22.4196013226793
"102","FLORESTA NACIONAL DE PALMARES","351807","Floresta","US","federal","2005","1841","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº s/n de 22/02/2005","24/09/2007","0000.00.0102","Instituto Chico Mendes de Conservação da Biodiversidade",-42.5952982141898,-5.0485915132046
"183","PARQUE NACIONAL GRANDE SERTÃO VEREDAS","19272","Parque","PI","federal","1989","276","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 97658 de 13/04/1989","04/12/2007","0000.00.0183","Instituto Chico Mendes de Conservação da Biodiversidade",-45.8371633835754,-15.0838530693565
"744","RESERVA EXTRATIVISTA MARACATIARA","352160","Reserva Extrativista","US","estadual","1995","4954","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 7096 de 08/09/1995","01/03/2012","0000.11.0744","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-61.8822031562892,-9.38263828771903
"3211","RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL DAS CASCATAS",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2015","11817","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 137/2014 de 26/08/2015","03/09/2015","0000.42.3211","Fundação de Meio Ambiente de Santa Catarina",-49.3580884221379,-27.4158931304229
"1705","APA MATA DO IGUATEMÍ",NA,"Área de Proteção Ambiental","US","estadual","1993","4599","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 8284 de 02/04/1993","09/11/2017","0000.35.1705","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.4186283559017,-23.5730642187996
"1707","APA PARQUE E FAZENDA DO CARMO",NA,"Área de Proteção Ambiental","US","estadual","1989","4565","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 6409 de 05/04/1989","15/02/2018","0000.35.1707","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.4642030819454,-23.5828001299566
"2845","RESERVA BIOLÓGICA DAS CAPIVARAS",NA,"Reserva Biológica","PI","municipal","2001","11874","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº Lei 1.727 de 03/10/2001","07/10/2015","0830.50.2845","Secretaria Municipal de Meio Ambiente - Três Lagoas/MS",-51.6597056607244,-20.7427460442204
"1928","ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE",NA,"Área de Proteção Ambiental","US","estadual","2010","4145","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 34.692 de 17/03/2010","19/01/2016","0000.26.1928","Agência Estadual do Meio Ambiente de Pernambuco",-35.0226584149395,-7.89271459544852
"2698","FLORESTA ESTADUAL SERRA D'ÁGUA",NA,"Floresta","US","estadual","2010","6978","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 56.617 de 29/12/2010","11/10/2017","0000.35.2698","Instituto Florestal da Secretaria do Meio Ambiente do Estado de São Paulo - SP",-47.0463388772883,-22.9635869740368
"854","PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","351996","Parque","PI","estadual","1994","2915","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 8873 de 17/08/1994","29/09/2017","0000.35.0854","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-47.7764191252187,-24.6445614005954
"2300","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DA LUZ",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2009","5834","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 69 de 27/10/2009","11/10/2011","0000.33.2300","Instituto Estadual do Ambiente do Rio de Janeiro",-42.3678317556612,-22.3135259074972
"1573","RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO JUMA",NA,"Reserva de Desenvolvimento Sustentável","US","estadual","2006","3870","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 26010 de 03/07/2006","15/02/2016","0000.13.1573","Secretaria de Estado do Meio Ambiente do Amazonas",-60.3108246449051,-5.93255008720875
"122","FLORESTA NACIONAL DE RIO PRETO","351735","Floresta","US","federal","1990","180","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 98845 de 17/01/1990","01/08/2014","0000.00.0122","Instituto Chico Mendes de Conservação da Biodiversidade",-39.8473415890104,-18.3922741773782
"1712","APA RIO BATALHA",NA,"Área de Proteção Ambiental","US","estadual","2001","4608","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 10773 de 01/03/2001","18/09/2015","0000.35.1712","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-49.2543199087327,-22.1264224035499
"1519","RESERVA EXTRATIVISTA DO CIRIÁCO",NA,"Reserva Extrativista","US","federal","1992","4007","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 534 de 21/05/1992","29/04/2011","0000.00.1519","Instituto Chico Mendes de Conservação da Biodiversidade",-47.8138988988846,-5.25996695530113
"3165","ÁREA DE PROTEÇÃO AMBIENTAL DE ENGENHEIRO PASSOS APAEP",NA,"Área de Proteção Ambiental","US","municipal","1997","11936","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Lei ordinária nº 2063 de 22/12/1997","18/11/2015","0420.33.3165","Agência do Meio Ambiente do Município de Resende - RJ",-44.6631305496676,-22.4447567692056
"3402","RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA VITóRIA PRIMAVERA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2016","12637","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 11745 de 12/05/2016","13/05/2016","0000.29.3402","Secretaria do Meio Ambiente da Bahia",-39.142784591567,-14.1409338827275
"2708","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GIBEÃO",NA,"Reserva Particular do Patrimônio Natural","US","federal","2012","7042","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 68 de 15/06/2012","01/08/2014","0000.00.2708","Instituto Chico Mendes de Conservação da Biodiversidade",-61.7821343951585,-11.1214205899665
"3330","REFúGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHôA",NA,"Refúgio de Vida Silvestre","PI","estadual","1987","13712","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 9989/87 de 13/01/1987","01/09/2017","0000.26.3330","Agência Estadual do Meio Ambiente de Pernambuco",-34.9412335667754,-8.10325996379439
"1655","RESERVA BIOLÓGICA DO GUARÁ",NA,"Reserva Biológica","PI","estadual","1988","3116","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 11.262 de 21/09/1988","01/11/2018","0000.53.1655","Instituto do Meio Ambiente e dos Recursos Hídricos do Distrito Federal - Brasília Ambiental - DF",-47.9779108521389,-15.806289043768
"747","RESERVA EXTRATIVISTA MOGNO",NA,"Reserva Extrativista","US","estadual","1995","4963","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 7099 de 08/09/1995","01/03/2012","0000.11.0747","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-62.0994056868233,-9.33861907006619
"3728","REFÚGIO DE VIDA SILVESTRE PALMARES - RVS PALMARES",NA,"Refúgio de Vida Silvestre","PI","municipal","2018","14837","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 5376 de 13/08/2018","20/08/2018","0385.33.3728","Prefeitura Municipal de Paty do Alferes - RJ",-43.3869450740382,-22.4470418766979
"101","FLORESTA NACIONAL DE PACOTUBA","351731","Floresta","US","federal","2002","148","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 13/12/2002","25/09/2007","0000.00.0101","Instituto Chico Mendes de Conservação da Biodiversidade",-41.2916644374302,-20.7439723484153
"2102","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA CAIMAN",NA,"Reserva Particular do Patrimônio Natural","US","federal","2004","10202","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 35 de 10/03/2004","26/08/2011","0000.00.2102","Instituto Chico Mendes de Conservação da Biodiversidade",-56.3613829732566,-19.9182617778853
"962","ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA","352184","Área de Proteção Ambiental","US","estadual","2000","4346","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 25.975 de 10/08/2000","15/02/2016","0000.23.0962","Secretaria do Meio Ambiente do Ceará",-40.4384041748211,-2.87385512504063
"2900","RESERVA PARTICULAR DO PATRIMôNIO NATURAL ESTÂNCIA RIO DO OURO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2012","8673","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 368 de 23/08/2012","25/11/2013","0000.33.2900","Instituto Estadual do Ambiente do Rio de Janeiro",-42.4884995534864,-22.5870819970955
"328","ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU","351864","Área de Proteção Ambiental","US","estadual","2002","1991","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 8175 de 28/02/2002","13/11/2014","0000.29.0328","Secretaria do Meio Ambiente da Bahia",-39.0868137871319,-14.1117482650552
"2009","RESERVA BIOLóGICA DO SãO DONATO",NA,"Reserva Biológica","PI","estadual","1975","4823","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 23.798 de 14/03/1975","03/06/2019","0000.43.2009","Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS",-56.1889698700224,-28.9827471623342
"2202","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM",NA,"Reserva Particular do Patrimônio Natural","US","federal","2007","9311","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 20 de 14/03/2007","26/08/2011","0000.00.2202","Instituto Chico Mendes de Conservação da Biodiversidade",-39.0312835555398,-16.3507345206429
"478","ÁREA DE PROTEÇÃO AMBIENTAL DO SALTO MAGESSI","351895","Área de Proteção Ambiental","US","estadual","2002","3795","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei complementar nº 7.871 de 20/12/2002","06/05/2010","0000.51.0478","Secretaria de Estado do Meio Ambiente de Mato Grosso",-55.2624108454807,-13.5869404294257
"3261","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOM PEDRO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2013","12084","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 10-R de 14/03/2013","12/02/2016","0000.32.3261","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-40.7323191844823,-19.9677879283777
"1811","MONUMENTO NATURAL DOS MORROS DO PãO DE AçúCAR E URCA",NA,"Monumento Natural","PI","municipal","2006","3231","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 26578 de 02/06/2006","21/08/2018","0455.33.1811","Secretaria Municipal de Conservação e Meio Ambiente do Rio de Janeiro - RJ",-43.1592519645741,-22.9503685943886
"2700","FLORESTA ESTADUAL DE GUARULHOS",NA,"Floresta","US","estadual","2010","11853","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 55662 de 31/03/2010","24/01/2019","0000.35.2700","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.3921391034216,-23.3342010084887
"2934","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MEU CANTINHO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2013","8523","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 13-R de 16/04/2013","04/11/2013","0000.32.2934","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-40.5824028252917,-19.9120542278311
"3292","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2016","12231","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 11263 de 03/02/2016","15/06/2016","0000.29.3292","Secretaria do Meio Ambiente da Bahia",-39.1570084676965,-16.4845762262388
"1018","PARQUE ESTADUAL DO TURVO",NA,"Parque","PI","estadual","1947","4840","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 2.312 de 11/03/1947","31/05/2019","0000.43.1018","Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS",-53.9188445266838,-27.2079606017547
"1820","ÁREA DE PROTEçãO AMBIENTAL DO SACOPã",NA,"Área de Proteção Ambiental","US","municipal","1986","3316","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 6231 de 30/10/1986","15/03/2011","0455.33.1820","Secretaria Municipal de Conservação e Meio Ambiente do Rio de Janeiro - RJ",-43.1991785252579,-22.9670265807885
"59","ESTAÇÃO ECOLÓGICA DE MURICI","351757","Estação Ecológica","PI","federal","2001","83","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 29/05/2001","27/09/2007","0000.00.0059","Instituto Chico Mendes de Conservação da Biodiversidade",-35.8497129384383,-9.22837899638649
"1924","RESERVA PARTICULAR DO PATRIMôNIO NATURAL CRISTALINO III",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2007","4113","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 141 de 05/11/2007","29/04/2011","0000.51.1924","Secretaria de Estado do Meio Ambiente de Mato Grosso",-55.9001238873805,-9.58724785688991
"724","ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL","352119","Área de Proteção Ambiental","US","estadual","2002","3286","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 31.346 de 06/06/2002","01/08/2012","0000.33.0724","Instituto Estadual do Ambiente do Rio de Janeiro",-41.9509181709895,-22.8469127733897
"997","ÁREA DE PROTEÇÃO AMBIENTAL NHAMUNDÁ","33524","Área de Proteção Ambiental","US","estadual","1990","3535","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 12836 de 09/03/1990","15/02/2016","0000.13.0997","Secretaria de Estado do Meio Ambiente do Amazonas",-56.6716361726238,-2.37240607315733
"269","FLORESTA NACIONAL DO IBURA","351812","Floresta","US","federal","2005","1843","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 19/09/2005","25/09/2007","0000.00.0269","Instituto Chico Mendes de Conservação da Biodiversidade",-37.1423464217246,-10.8407242497149
"1715","APA SAPUCAí MIRIM",NA,"Área de Proteção Ambiental","US","estadual","1998","4610","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 43285 de 03/07/1998","18/09/2015","0000.35.1715","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-45.690237192147,-22.7334141287893
"2137","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","10061","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 52 de 29/06/2009","26/08/2011","0000.00.2137","Instituto Chico Mendes de Conservação da Biodiversidade",-49.8392009487803,-29.3838709974767
"1678","PARQUE ESTADUAL LAGAMAR DE CANANEIA",NA,"Parque","PI","estadual","2008","4495","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 12.810 de 22/02/2008","29/09/2017","0000.35.1678","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-48.1173921755191,-25.078369508619
